support_item_number,support_item_name,jurisdiction,price,unit,quote,start_date_iso,end_date_iso,type
01_663_0128_1_3,Assessment Recommendation Therapy or Training Supports - Podiatrist,TAS,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_663_0128_1_3,Assessment Recommendation Therapy or Training Supports - Podiatrist,VIC,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_663_0128_1_3,Assessment Recommendation Therapy or Training Supports - Podiatrist,WA,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_663_0128_1_3,Assessment Recommendation Therapy or Training Supports - Podiatrist,Remote,$264.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_663_0128_1_3,Assessment Recommendation Therapy or Training Supports - Podiatrist,Very Remote,$283.49,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_665_0128_1_3,Assessment Recommendation Therapy or Training Supports - Speech Pathologist,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,ACT,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,NSW,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,NT,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,QLD,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,SA,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,TAS,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,VIC,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,WA,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,Remote,$326.19,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_700_0118_1_3,Assessment Recommendation Therapy or Training - EC - Psychologist,Very Remote,$349.49,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,ACT,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,NSW,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,NT,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,QLD,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,SA,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,TAS,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,VIC,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,WA,$232.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,Remote,$326.19,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_701_0128_1_3,Assessment Recommendation Therapy or Training Supports - Psychologist,Very Remote,$349.49,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,ACT,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,NSW,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,NT,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,QLD,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,SA,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,TAS,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,VIC,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,WA,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,Remote,$257.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_720_0118_1_3,Assessment Recommendation Therapy or Training - EC - Physiotherapist,Very Remote,$275.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,ACT,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,NSW,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,NT,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,QLD,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,SA,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,TAS,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,VIC,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,WA,$183.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,Remote,$257.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_721_0128_1_3,Assessment Recommendation Therapy or Training Supports - Physiotherapist,Very Remote,$275.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_740_0118_1_3,Assessment Recommendation Therapy or Training - EC - Other Professional,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_741_0128_1_3,Assessment Recommendation Therapy or Training Supports - Other Professional,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,ACT,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,NSW,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,NT,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,QLD,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,SA,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,TAS,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,VIC,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,WA,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,Remote,$264.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0118_1_3,Assessment Recommendation Therapy or Training - EC - Dietitian,Very Remote,$283.49,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,ACT,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,NSW,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,NT,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,QLD,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,SA,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,TAS,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,VIC,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,WA,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,Remote,$264.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_760_0128_3_3,Assessment Recommendation Therapy or Training Supports - Dietitian,Very Remote,$283.49,H,No,2025-07-01,9999-12-31,Price Limited Supports
01_799_0102_1_1,Provider travel - non-labour costs,ACT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,NSW,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,NT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,QLD,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,SA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,TAS,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,VIC,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,WA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0102_1_1,Provider travel - non-labour costs,Very Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,ACT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,NSW,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,NT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,QLD,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,SA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,TAS,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,VIC,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,WA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0104_1_1,Provider travel - non-labour costs,Very Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,ACT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,NSW,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,NT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,QLD,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,SA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,TAS,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,VIC,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,WA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0106_1_1,Provider travel - non-labour costs,Very Remote,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,ACT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,NSW,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,NT,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,QLD,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,SA,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
01_799_0107_1_1,Provider travel - non-labour costs,TAS,$1.00,E,No,2025-07-01,9999-12-31,Unit Price = $1
